NOC,Year,X3x3.Basketball,X3x3.Basketball..Basketball,Aeronautics,Alpinism,Archery,Art.Competitions,Artistic.Gymnastics,Artistic.Swimming,Athletics,Badminton,Baseball,Baseball.Softball,Basketball,Basque.Pelota,Beach.Volleyball,Boxing,Breaking,Canoe.Slalom,Canoe.Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling.BMX.Freestyle,Cycling.BMX.Racing,Cycling.Mountain.Bike,Cycling.Road,Cycling.Road..Cycling.Mountain.Bike,Cycling.Road..Cycling.Track,Cycling.Road..Triathlon,Cycling.Track,Diving,Equestrian,Equestrianism,Fencing,Figure.Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice.Hockey,Jeu.De.Paume,Judo,Karate,Lacrosse,Marathon.Swimming,Marathon.Swimming..Swimming,Modern.Pentathlon,Motorboating,Polo,Racquets,Rhythmic.Gymnastics,Roque,Rowing,Rugby,Rugby.Sevens,Sailing,Shooting,Skateboarding,Softball,Sport.Climbing,Surfing,Swimming,Synchronized.Swimming,Table.Tennis,Taekwondo,Tennis,Trampoline.Gymnastics,Trampolining,Triathlon,Tug.Of.War,Volleyball,Water.Polo,Weightlifting,Wrestling,Total,Host,,,,,,
RSA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.02937576,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
RSA,2024,0,0,0,0,0,0,0,0,0.085034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029411764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066246064,0,0,0,0,0,0,0.015122868,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
RUS,1996,0,0,0,0,0,0,0,0,0.398155925,0,0,0,0,0,0,0.101408454,0,0,0,0.132173918,0,0,0.196917812,0,0,0,0,0,0,0,0,0.115107912,0,0,1.15979382,0,0,0,1.302791672,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.622222224,0,0.347826096,0,0,0.078602616,0.225490206,0,0,0,0,0.67400611,0,0,0,0,0,0,0,0,0,0,0.111111111,0.34912718,63,0,,,,,,
RUS,2000,0,0,0,0,0,0,0,0,0.88978931,0,0,0,0,0,0,0.273615636,0,0,0,0.046875003,0,0,0.180354272,0,0,0,0,0,0,0,0,0.53781512,0,0,0.696275082,0,0,0,1.617132878,0.69659442,0,0,0,0.07537688,0,0,0,0,0.062499999,0,0,0,0.76190476,0,0.163992875,0,0,0,0.30050082,0,0,0,0,0.0689259,0.85470085,0,0.019607844,0.072580644,0,0.166666666,0,0,2.06451612,2.7056277,0.109756098,0.45859872,89,0,,,,,,
RUS,2004,0,0,0,0,0,0,0,0,1.539310332,0,0,0,0.501742164,0,0,0.235714281,0,0,0,0.149769581,0,0,0.232744778,0,0,0,0,0,0,0,0,0.48979592,0,0,1.20743034,0,0,0,0.500434416,0.597560978,0,0,0,0.143229163,0,0,0,0,0.0625,0,0,0,0.76190476,0,0.135957065,0,0,0,0.555555557,0,0,0,0,0.032756491,1.034188034,0,0,0,0,0.125,0,0,1.710247352,1.325490192,0.25301205,0.526315788,90,0,,,,,,
RUS,2008,0,0,0,0,0.041237112,0,0,0,1.29233512,0,0,0,1.003484328,0,0,0.116607777,0,0,0,0.19495413,0,0,0.196319008,0,0,0,0,0,0,0,0,0.571428572,0,0,0.277108439,0,0,0,0.132530112,1.142857156,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0.589473688,0,0,0,0,0,0.194107452,0,0,0,0,0.32018294,1.034188034,0,0,0.188976384,0,0,0,0,1.017667848,0,0.27667984,0.577259478,60,0,,,,,,
RUS,2012,0,0,0,0,0,0,0,0,1.070237056,0.087912088,0,0,1.003484328,0,0,0.21201413,0,0,0,0.311004772,0,0,0.07313195,0,0,0,0,0,0,0,0,0.182320446,0,0,0.52173912,0,0,0,0.693396207,0,0,0,0,0.156249996,0,0,0,0,0,0,0,0,0.673684208,0,0,0,0,0,0.048214278,0,0,0,0,0.35110536,1.034188034,0,0.0625,0.16783216,0,0.09375,0,0,1.003484328,0,0.190476192,0.519174048,65,0,,,,,,
RUS,2016,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.155477036,0,0,0,0.081632646,0,0,0.113943019,0,0,0,0,0,0,0,0,0,0,0,1.343930631,0,0,0,0.966318236,0.63739377,0,0,0,0.092544984,0,0,0,0,0.041666667,0,0,0,0.510416669,0,0,0,0,0.018421053,0.172972968,0,0,0,0,0.18877548,1.025423729,0,0.023809524,0.076923077,0,0,0,0,0,0.655038761,0,0.442196537,56,0,,,,,,
SCG,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012544805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564705888,0,0,2,0,,,,,,
SEN,1988,0,0,0,0,0,0,0,0,0.008729388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SGP,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SGP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16949153,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
SGP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SGP,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SLO,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054462936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
SLO,1996,0,0,0,0,0,0,0,0,0.00419111,0,0,0,0,0,0,0,0,0,0,0.00869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
SLO,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028520496,0,0,0,0.008347245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
SLO,2004,0,0,0,0,0,0,0,0,0.00965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013020835,0,0,0,0,0,0,0,0,0,0,0.032200362,0,0,0.017456362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SLO,2008,0,0,0,0,0,0,0,0,0.008021394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01295337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.005199306,0,0,0,0,0.00800457,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
SLO,2012,0,0,0,0,0,0,0,0,0.005267784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833336,0,0,0,0,0,0,0,0,0,0,0.007272728,0,0,0,0.00892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SLO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02570694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SLO,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043956044,0,0,0,0,0,0,0,0,0.046332048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
SLO,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010733454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,0,0,0,0.044117646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
SMR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020797228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003460208,3,0,,,,,,
SRB,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289305,0,0,0,0.01968504,0,0,0,0,0,0.66015625,0,0,3,0,,,,,,
SRB,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053571435,0,0,0,0,0,0,0,0.0234375,0,0,0,0,0,0,0.657587554,0,0,4,0,,,,,,
SRB,2016,0,0,0,0,0,0,0,0,0.005183412,0,0,0,2.049822072,0,0,0,0,0,0,0.081632646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0.508833924,0.655038761,0,0.008670519,8,0,,,,,,
SRB,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065857895,0,0,0,0,0,0,0,0.03076923,0,0,0,0,0,0.500000004,0.590909085,0,0.013840832,9,0,,,,,,
SRB,2024,4,0,0,0,0,0,0,0,0,0,0,0,1.003484328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021621624,0,0,0,0,0,0,0,0.022388061,0.006802722,0,0,0,0,0,0.590909085,0,0,5,0,,,,,,
SRI,2000,0,0,0,0,0,0,0,0,0.006888162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SUD,2008,0,0,0,0,0,0,0,0,0.003565064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SUI,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216494845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
SUI,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192857139,2.443438908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,,,,,
SUI,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026200872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,3,0,,,,,,
SUI,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000000008,0,0,0,0.852028632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075471698,0.04968944,11,0,,,,,,
SUI,1924,0,0,0,0,0,0,0,0,0.053838486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51546392,0,0,0.806451615,0,1.579937328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306122448,0,0,0,0.025590552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168224301,0.245901636,25,0,,,,,,
SUI,1928,0,0,0,0,0,0.106435664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07758621,0,0,0,0,1.349397616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195266269,15,0,,,,,,
SUI,1936,0,0,1,2,0,0.071340696,0,0,0.023833176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265780736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081309376,2.752380954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672413794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,,,,,
SUI,1948,0,0,0,0,0,0.280254777,0,0,0.0456708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033816426,0.053149608,0,0,0,0.96603776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418239001,0,0,0,0.101851849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170305681,20,0,,,,,,
SUI,1952,0,0,0,0,0,0,0,0,0.02976192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148288972,0.233791752,0,0,0,0.374738624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224137927,0,0,0,0.038062288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,,,,,
SUI,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285716,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0.021164024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SUI,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012422358,0,0,0,0,0,0,0,0,0,0,0.154506432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25139664,0,0,0.071428572,0.026829264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
SUI,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026615974,0,0,0,0,0,0,0,0,0,0,0,0.18036072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
SUI,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113821141,0.092783502,0,0,0,0,0,0,0,0,0.012987012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SUI,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048859935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
SUI,1984,0,0,0,0,0,0,0,0,0.010155324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151578954,0,0,0,0,0,0,0,0,0,0,0.249110316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01855288,0,0,0,0,0.026785704,0,0,0,0,0,0,0,0,0,0,0,0.006993006,8,0,,,,,,
SUI,1988,0,0,0,0,0,0,0,0,0.00969932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246913584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022435896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SUI,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,1,0,,,,,,
SUI,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076521742,0,0,0.054794528,0,0,0,0,0,0,0,0,0,0,0.055393588,0,0,0,0,0.01861132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053140098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
SUI,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061191628,0,0,0,0,0,0,0,0,0,0,0.216949152,0.091690544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607841,0,0,0,0.008347245,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,9,0,,,,,,
SUI,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124999998,0,0,0,0,0,0,0,0.09630818,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05050505,0,0,0,0,0,5,0,,,,,,
SUI,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104294473,0,0,0,0,0,0,0,0,0,0,0.105882354,0,0,0,0,0,0,0,0,0,0.002590674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062992128,0,0,0,0,0,0,0,0,7,0,,,,,,
SUI,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020667725,0,0,0,0,0,0,0,0,0,0,0.022857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013986012,0,0,0.036363636,0,0,0,0,0,4,0,,,,,,
SUI,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050974517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03948896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079999997,0,0,0,0.012612614,0,0,0,0,0,0,0,0,0.020979021,0,0,0.036363636,0,0,0,0,0,7,0,,,,,,
SUI,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124999998,0,0,0,0,0,0,0,0,0.055555556,0,0.315789474,0.027027028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01386482,0,0,0,0,0.02692778,0,0,0,0.041379312,0,0,0,0,0,0,0,0,13,0,,,,,,
SUI,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333332,0,0,0,0,0,0,0,0,0,0.089552238,0,0,0,0,0,0,0,0.040963863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067460318,0,0,0,0.021621624,0,0,0,0,0.01323252,0,0,0,0,0,0,0.054054054,0,0,0,0,0,8,0,,,,,,
SVK,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011437909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
SVK,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010338885,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
SVK,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35023042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005208334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008960575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
SVK,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238532112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01733102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005830904,6,0,,,,,,
SVK,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107655495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042857148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SVK,2016,0,0,0,0,0,0,0,0,0.006379584,0,0,0,0,0,0,0,0,0,0,0.23809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SVK,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043956044,0.067961166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01733102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
SVK,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
SWE,1900,0,0,0,0,0,0,0,0,0.08547008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,,,,,,
SWE,1908,0,0,0,0,0,0,0,0,0.42416451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765957444,0,0,0,0.521739132,0,0,4.137535798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015625,2.16216216,0,0,0,0,0.253333327,0,0,0,0.214285716,0,0,0,8,0,1.75,0,0.15037594,25,0,,,,,,
SWE,1912,0,0,0,0,0,0,0,0,6.277546722,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190082648,0,0,0,0,0,0,0,0,3.500000007,0,2.25,0,0,0,0,1.85806452,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0,0,0.837563463,0,0,9.77981651,8.304785825,0,0,0,0,0.159203968,0,0,0,1.73410405,0,0,0,8,0,1.088888892,0,0.800000008,65,1,,,,,,
SWE,1920,0,0,0,0,0,0,0,0,3.307420512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679248,0,0,0,0,0,0,0,0,1.142857136,0,3.63636363,0,0.387096776,0,0,2.190114072,0,0,0,0,0,0,0,0,0,0.521739132,0,0,0,0,0,0,0,0,1.198019801,3.29952269,0,0,0,0,1.033492824,0,0,0,0,0,0,0,0,0,0.99009901,0.226415094,0.559006215,64,0,,,,,,
SWE,1924,0,0,0,0,0,0,0,0,0.454636104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128514056,0,0,0,0,0,0,0,0,0.311111108,0,1.03092784,0.028301892,0,1.161290322,0,0,0,0,0,0,0,0,0,0,0,0.315789472,0,0,0,0,0,0,0,0,0,0.826771638,0,0,0,0,1.323193904,0,0,0,0,0,0,0,0,0,0,0,0.295081974,29,0,,,,,,
SWE,1928,0,0,0,0,0,0,0,0,0.324596792,0,0,0,0,0,0,0.111111112,0,0,0,0,0,0,0.176211456,0,0,0,0,0,0,0,0,0.108108112,0,0.543103452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162,0,0,0,0,0,0,0,0,0.6015625,0,0,0,0,0,0.10071943,0,0,0,0,0,0,0,0,0,0,0,0.213017751,25,0,,,,,,
